"","FirstFound","LastPresent","LastChecked","Fate","Freq","Init","NestAge","Site","Nest","X","year_winter","ws_days_tmin_below_15","w_days_tmin_below_15","sp_days_tmin_below_11","winter_meanTmin","spring_meanTmin","ws_days_awnd_above_13_6","w_days_awnd_above_13_8","sp_days_awnd_above_12","winter_meanWind","spring_meanWind","ws_count_sic_ge95","winter_count_sic_ge95","spring_count_sic_ge95","ws_count_sic_le15","winter_count_sic_le15","spring_count_sic_le15","ws_index","winter_index","spring_index","Year"
"2210",17,30,30,0,1,161,-5,"Kig","N00051",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2211",17,23,23,0,1,154,2,"Kig","N00052",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2212",17,36,36,0,1,167,-11,"Kig","N00053",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2213",17,32,32,0,1,163,-7,"Kig","N00054",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2214",18,27,27,0,1,158,-2,"Kig","N00055",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2215",18,27,27,0,1,158,-2,"Kig","N00057",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2216",27,42,42,0,1,173,-17,"Kig","N00062",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2217",28,30,30,0,1,161,-5,"Kig","N00064",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2218",28,34,34,0,1,165,-9,"Kig","N00065",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2219",2,26,26,0,1,156,0,"Kig","SBS004",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2220",7,23,23,0,1,153,3,"Kig","SBS007",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2221",7,31,31,0,1,161,-5,"Kig","SBS009",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2222",7,29,29,0,1,161,-5,"Kig","SBS010",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2223",8,31,31,0,1,162,-6,"Kig","SBS011",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2224",8,32,32,0,1,162,-6,"Kig","SBS015",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2225",8,30,30,0,1,162,-6,"Kig","SBS016",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2226",9,33,33,0,1,163,-7,"Kig","SBS020",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2227",9,33,33,0,1,163,-7,"Kig","SBS021",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2228",10,18,32,1,1,164,-8,"Kig","SBS032",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2229",16,16,28,1,1,162,-6,"Kig","SBS056",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2230",1,19,19,0,1,154,2,"Kig","C00004",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2231",11,48,48,0,1,159,-3,"Kig","C00038",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2232",7,16,16,0,1,158,-2,"Kig","N00018",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2233",6,28,28,0,1,169,-3,"Utq","12-MLS015",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2234",25,35,35,0,1,175,-9,"Utq","12-MLS025",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2235",20,34,34,0,1,175,-9,"Utq","12-MTW053",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2236",3,27,27,0,1,167,-1,"Utq","12-RRG007",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2237",7,7,10,1,1,171,-5,"Utq","12-JJN016",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2238",7,15,23,1,1,171,-5,"Utq","12-MCZ026",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2239",18,18,25,1,1,166,0,"Utq","12-MTW044",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2240",20,22,25,1,1,168,-2,"Utq","12-MTW055",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2241",6,6,14,1,1,164,2,"Utq","12-SAM010",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2242",6,22,25,1,1,170,-4,"Utq","12-VC009",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2243",18,35,35,0,1,166,-10,"Kig","SBS061",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2244",19,24,24,0,1,155,1,"Kig","SBS062",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2245",19,21,21,0,1,152,4,"Kig","SBS064",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2246",23,29,29,0,1,160,-4,"Kig","SBS065",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2247",1,24,27,1,1,154,2,"Kig","C00003",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2248",2,2,8,1,1,153,3,"Kig","C00007",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2249",4,4,15,1,1,158,-2,"Kig","C00008",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2250",9,18,20,1,1,154,2,"Kig","C00019",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2251",15,15,30,1,1,161,-5,"Kig","C00045",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2252",17,34,36,1,1,167,-11,"Kig","C00046",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2253",17,17,34,1,1,168,-12,"Kig","C00048",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2254",9,9,15,1,1,162,-6,"Kig","M00014",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2255",10,10,24,1,1,158,-2,"Kig","M00015",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2256",13,13,24,1,1,167,-11,"Kig","M00023",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2257",6,18,25,1,1,160,-4,"Kig","N00003",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2258",6,6,18,1,1,156,0,"Kig","NG0007",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2259",9,19,32,1,1,163,-7,"Kig","N00026",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2260",10,17,25,1,1,162,-6,"Kig","N00039",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2261",13,13,19,1,1,159,-3,"Kig","N00043",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2262",13,19,34,1,1,168,-12,"Kig","N00047",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2263",18,18,32,1,1,165,-9,"Kig","N00056",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2264",19,19,34,1,1,169,-13,"Kig","N00058",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2265",27,27,34,1,1,165,-9,"Kig","N00059",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2266",27,27,38,1,1,174,-18,"Kig","N00061",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2267",1,2,12,1,1,156,0,"Kig","SBS001",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2268",9,30,34,1,1,163,-7,"Kig","SBS018",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2269",18,27,27,0,1,166,0,"Utq","12-EKW012",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2270",1,27,27,0,1,165,1,"Utq","12-JJN009",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2271",4,27,27,0,1,167,-1,"Utq","12-KEO001",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2272",18,31,31,0,1,170,-4,"Utq","12-MCZ048",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2273",6,28,28,0,1,168,-3,"Utq","12-MLS014",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2274",12,37,37,0,1,166,-10,"Kig","SBS044",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2275",12,26,26,0,1,156,0,"Kig","SBS045",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2276",13,26,26,0,1,157,-1,"Kig","SBS048",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2277",13,27,27,0,1,158,-2,"Kig","SBS050",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2278",13,31,31,0,1,162,-6,"Kig","SBS052",19,2011,39,36,5,-8.40065789473684,-6.13333333333333,14,11,0,8.29802631578947,6.96666666666667,75,52,23,45,45,0,212.82512731416,136.55183538581,76.2732919283507,2012
"2279",2,20,20,0,1,164,0,"Kig","JR0004",20,2012,16,14,7,-6.67350993377483,-6.78333333333333,9,8,1,7.11324503311258,4.29,79,57,22,46,46,0,226.877715842988,168.894925243765,55.1119763712048,2013
"2280",6,20,20,0,1,156,8,"Kig","JR0023",20,2012,16,14,7,-6.67350993377483,-6.78333333333333,9,8,1,7.11324503311258,4.29,79,57,22,46,46,0,226.877715842988,168.894925243765,55.1119763712048,2013
"2281",13,20,20,0,1,167,-3,"Kig","JR0037",20,2012,16,14,7,-6.67350993377483,-6.78333333333333,9,8,1,7.11324503311258,4.29,79,57,22,46,46,0,226.877715842988,168.894925243765,55.1119763712048,2013
"2282",8,8,16,1,1,162,2,"Kig","TH0034",20,2012,16,14,7,-6.67350993377483,-6.78333333333333,9,8,1,7.11324503311258,4.29,79,57,22,46,46,0,226.877715842988,168.894925243765,55.1119763712048,2013
"2283",2,14,14,0,1,152,12,"Kig","MG0007",20,2012,16,14,7,-6.67350993377483,-6.78333333333333,9,8,1,7.11324503311258,4.29,79,57,22,46,46,0,226.877715842988,168.894925243765,55.1119763712048,2013
"2284",5,20,20,0,1,159,5,"Kig","MG0017",20,2012,16,14,7,-6.67350993377483,-6.78333333333333,9,8,1,7.11324503311258,4.29,79,57,22,46,46,0,226.877715842988,168.894925243765,55.1119763712048,2013
"2285",5,20,20,0,1,159,5,"Kig","MG0020",20,2012,16,14,7,-6.67350993377483,-6.78333333333333,9,8,1,7.11324503311258,4.29,79,57,22,46,46,0,226.877715842988,168.894925243765,55.1119763712048,2013
"2286",6,17,17,0,1,156,8,"Kig","MG0024",20,2012,16,14,7,-6.67350993377483,-6.78333333333333,9,8,1,7.11324503311258,4.29,79,57,22,46,46,0,226.877715842988,168.894925243765,55.1119763712048,2013
"2287",7,12,12,0,1,151,13,"Kig","MG0030",20,2012,16,14,7,-6.67350993377483,-6.78333333333333,9,8,1,7.11324503311258,4.29,79,57,22,46,46,0,226.877715842988,168.894925243765,55.1119763712048,2013
"2288",7,18,18,0,1,151,13,"Kig","MG0031",20,2012,16,14,7,-6.67350993377483,-6.78333333333333,9,8,1,7.11324503311258,4.29,79,57,22,46,46,0,226.877715842988,168.894925243765,55.1119763712048,2013
"2289",8,16,16,0,1,154,10,"Kig","MG0036",20,2012,16,14,7,-6.67350993377483,-6.78333333333333,9,8,1,7.11324503311258,4.29,79,57,22,46,46,0,226.877715842988,168.894925243765,55.1119763712048,2013
"2290",13,20,20,0,1,155,9,"Kig","MG0042",20,2012,16,14,7,-6.67350993377483,-6.78333333333333,9,8,1,7.11324503311258,4.29,79,57,22,46,46,0,226.877715842988,168.894925243765,55.1119763712048,2013
"2291",14,16,16,0,1,154,10,"Kig","MG0046",20,2012,16,14,7,-6.67350993377483,-6.78333333333333,9,8,1,7.11324503311258,4.29,79,57,22,46,46,0,226.877715842988,168.894925243765,55.1119763712048,2013
"2292",1,14,14,0,1,153,11,"Kig","TH0002",20,2012,16,14,7,-6.67350993377483,-6.78333333333333,9,8,1,7.11324503311258,4.29,79,57,22,46,46,0,226.877715842988,168.894925243765,55.1119763712048,2013
"2293",5,16,16,0,1,157,7,"Kig","TH0010",20,2012,16,14,7,-6.67350993377483,-6.78333333333333,9,8,1,7.11324503311258,4.29,79,57,22,46,46,0,226.877715842988,168.894925243765,55.1119763712048,2013
"2294",6,15,15,0,1,154,10,"Kig","TH0017",20,2012,16,14,7,-6.67350993377483,-6.78333333333333,9,8,1,7.11324503311258,4.29,79,57,22,46,46,0,226.877715842988,168.894925243765,55.1119763712048,2013
"2295",6,14,14,0,1,151,13,"Kig","TH0018",20,2012,16,14,7,-6.67350993377483,-6.78333333333333,9,8,1,7.11324503311258,4.29,79,57,22,46,46,0,226.877715842988,168.894925243765,55.1119763712048,2013
"2296",6,16,16,0,1,159,5,"Kig","TH0019",20,2012,16,14,7,-6.67350993377483,-6.78333333333333,9,8,1,7.11324503311258,4.29,79,57,22,46,46,0,226.877715842988,168.894925243765,55.1119763712048,2013
"2297",6,20,20,0,1,159,5,"Kig","TH0020",20,2012,16,14,7,-6.67350993377483,-6.78333333333333,9,8,1,7.11324503311258,4.29,79,57,22,46,46,0,226.877715842988,168.894925243765,55.1119763712048,2013
"2298",7,12,12,0,1,153,11,"Kig","TH0025",20,2012,16,14,7,-6.67350993377483,-6.78333333333333,9,8,1,7.11324503311258,4.29,79,57,22,46,46,0,226.877715842988,168.894925243765,55.1119763712048,2013
"2299",9,13,13,0,1,152,12,"Kig","TH0036",20,2012,16,14,7,-6.67350993377483,-6.78333333333333,9,8,1,7.11324503311258,4.29,79,57,22,46,46,0,226.877715842988,168.894925243765,55.1119763712048,2013
"2300",9,12,12,0,1,151,13,"Kig","TH0040",20,2012,16,14,7,-6.67350993377483,-6.78333333333333,9,8,1,7.11324503311258,4.29,79,57,22,46,46,0,226.877715842988,168.894925243765,55.1119763712048,2013
"2301",14,18,18,0,1,157,7,"Kig","TH0042",20,2012,16,14,7,-6.67350993377483,-6.78333333333333,9,8,1,7.11324503311258,4.29,79,57,22,46,46,0,226.877715842988,168.894925243765,55.1119763712048,2013
"2302",2,2,15,1,1,159,5,"Kig","JR0009",20,2012,16,14,7,-6.67350993377483,-6.78333333333333,9,8,1,7.11324503311258,4.29,79,57,22,46,46,0,226.877715842988,168.894925243765,55.1119763712048,2013
"2303",2,2,6,1,1,158,6,"Kig","JR0011",20,2012,16,14,7,-6.67350993377483,-6.78333333333333,9,8,1,7.11324503311258,4.29,79,57,22,46,46,0,226.877715842988,168.894925243765,55.1119763712048,2013
"2304",1,1,12,1,1,163,1,"Kig","KP0004",20,2012,16,14,7,-6.67350993377483,-6.78333333333333,9,8,1,7.11324503311258,4.29,79,57,22,46,46,0,226.877715842988,168.894925243765,55.1119763712048,2013
"2305",2,13,15,1,1,155,9,"Kig","KP0010",20,2012,16,14,7,-6.67350993377483,-6.78333333333333,9,8,1,7.11324503311258,4.29,79,57,22,46,46,0,226.877715842988,168.894925243765,55.1119763712048,2013
"2306",5,12,14,1,1,153,11,"Kig","KP0014",20,2012,16,14,7,-6.67350993377483,-6.78333333333333,9,8,1,7.11324503311258,4.29,79,57,22,46,46,0,226.877715842988,168.894925243765,55.1119763712048,2013
"2307",7,7,15,1,1,156,8,"Kig","KP0024",20,2012,16,14,7,-6.67350993377483,-6.78333333333333,9,8,1,7.11324503311258,4.29,79,57,22,46,46,0,226.877715842988,168.894925243765,55.1119763712048,2013
"2308",7,12,15,1,1,152,12,"Kig","KP0030",20,2012,16,14,7,-6.67350993377483,-6.78333333333333,9,8,1,7.11324503311258,4.29,79,57,22,46,46,0,226.877715842988,168.894925243765,55.1119763712048,2013
"2309",7,7,15,1,1,155,9,"Kig","MG0034",20,2012,16,14,7,-6.67350993377483,-6.78333333333333,9,8,1,7.11324503311258,4.29,79,57,22,46,46,0,226.877715842988,168.894925243765,55.1119763712048,2013
"2310",6,15,20,1,1,160,4,"Kig","TH0015",20,2012,16,14,7,-6.67350993377483,-6.78333333333333,9,8,1,7.11324503311258,4.29,79,57,22,46,46,0,226.877715842988,168.894925243765,55.1119763712048,2013
"2311",7,7,15,1,1,159,5,"Kig","TH0023",20,2012,16,14,7,-6.67350993377483,-6.78333333333333,9,8,1,7.11324503311258,4.29,79,57,22,46,46,0,226.877715842988,168.894925243765,55.1119763712048,2013
"2312",7,7,11,1,1,152,12,"Kig","TH0027",20,2012,16,14,7,-6.67350993377483,-6.78333333333333,9,8,1,7.11324503311258,4.29,79,57,22,46,46,0,226.877715842988,168.894925243765,55.1119763712048,2013
